Feature_1,Feature_2,Feature_3,target
-0.3660383303015995,2.7174305858565013,7,1.0
-0.26642895217448,-0.8135891268438341,7,0.0
0.3932467762329246,0.43613400294753646,3,1.0
-2.076190466829749,0.7183590538498268,1,0.0
1.3376541104363469,-0.8885435734884862,9,0.0
-0.4275781772766193,1.80883279649788,3,0.0
1.7893515752423352,1.6500271417652355,7,0.0
0.4589275471976909,1.1363137714900664,3,1.0
-0.13337958581755283,1.212357223524252,3,1.0
-1.2845976271243735,1.792558631512566,7,0.0
0.8814168927107674,-0.4949154816734383,9,0.0
-0.7784877630618761,0.5385074924539063,7,1.0
0.1535298364768405,0.15203033222565165,3,1.0
-0.10853682191946001,1.618411609688962,3,1.0
1.1576512978066362,-1.7600095704253715,9,0.0
0.47419732878715115,0.9834535602134988,7,1.0
-1.249733882651448,0.22474583905048223,5,0.0
1.5810593193199893,0.8192546980125798,3,1.0
-0.10389222242546343,0.6807207049027506,7,0.0
1.4257459955875147,-1.8599831882056725,3,0.0
2.382646104179093,0.37439638998880054,5,1.0
3.4079446636782706,0.7128434339074421,5,1.0
1.6089587647951367,0.9366665975599231,5,1.0
-0.5405662597761154,1.7614957927527004,3,1.0
-0.48277089934556383,-0.12350098908971582,10,0.0
1.3847356079288329,-0.5421841337105217,3,0.0
-0.08384855598402405,-0.02247604820428061,3,0.0
1.4260119064993377,0.8963245418343223,7,1.0
1.6381763755095546,0.6699808320693477,9,1.0
1.6490496917443256,2.2126831887583727,5,1.0
-0.7606723134662399,0.5086716459906395,3,1.0
0.24575859893646756,-0.6420782035114607,1,0.0
0.2895986647835436,-0.7841416506093636,7,0.0
0.5280484659787654,-1.1246559741790016,3,1.0
-1.9922641523449443,1.2235708843225757,3,0.0
0.08825776040076783,2.604642102433168,3,1.0
0.6525250693741593,2.4147672421538235,7,1.0
1.8309854846784304,-0.7818758533922856,3,0.0
0.8587317293193597,1.1617695971267061,1,1.0
-0.04295483824210322,1.3829594920299153,7,1.0
-0.5376842296911062,-0.9755484613689376,3,0.0
1.072477475618718,1.1296320745324282,1,0.0
-0.12252386794212909,0.164365126992072,9,0.0
-0.4070694674691121,0.06975994592061066,1,0.0
-0.19700054126295824,0.41981165529411435,3,0.0
2.7291509653717636,2.2484203888094707,3,1.0
1.391917160963931,-1.3795262776327144,3,1.0
1.1813146681802436,0.01066133021433291,9,1.0
1.5395430007929227,1.2261214314908497,4,1.0
-0.025684324132061336,-1.7280282322970502,9,0.0
1.9550553426592252,1.0092142876309136,5,1.0
1.3808797985161363,-0.364242387597539,3,0.0
-1.3298769317166559,0.6586886939169201,3,0.0
0.782629195112981,1.1074495097746786,3,1.0
0.49266661095291836,-1.0303700593089944,10,0.0
0.2058911447852788,-0.7347156080850883,3,1.0
0.3773172393052691,1.4515697264965617,1,0.0
1.6432044611494563,0.37287779477254357,9,1.0
1.783419501663047,2.1926046767419383,5,1.0
0.7225923249799702,0.46886151213450034,7,1.0
0.4889706731967579,-1.405900155921827,9,1.0
-0.5181932059270815,0.36943583273403025,9,0.0
-1.6734164915620855,-1.4202617864392086,3,0.0
0.6246721186555535,0.5841006894005714,9,1.0
1.7405756315893246,-0.6447099393965603,3,1.0
0.8633668112919467,-0.3873172427212319,7,1.0
1.958635725761363,2.491689193147057,3,1.0
0.5933745976923033,-0.35015293500220507,1,0.0
0.36703871742535865,1.7817349740304103,3,1.0
1.197187958805908,-1.3081205587433593,3,0.0
0.3518829448184452,1.6369653327720652,1,0.0
2.334703551498574,0.27253633605360816,9,1.0
-0.006259213448829532,-1.23768541565461,5,0.0
-0.14096590907961712,0.813122510976033,9,0.0
1.2122429264617838,1.4997352264746204,1,1.0
0.3067307959491098,-0.1425110125994052,9,0.0
1.3223695753431766,1.0880793607567514,3,1.0
0.6943215610572488,0.27809142965057765,3,0.0
-0.41204183376392634,0.7925190866967347,7,0.0
-0.09066572460693223,0.34714503361933124,1,1.0
0.5613195834368003,3.412695958516645,4,1.0
-1.5506097813669872,-0.384861365218209,3,0.0
-0.720777575522313,-0.5296859735556034,10,0.0
1.1258157252012655,1.0874761121557908,3,1.0
0.39687730240317587,0.031439922685791655,5,1.0
-0.10096652429306187,0.16416374182010804,3,0.0
0.7417317612868636,0.011375337994349704,3,0.0
1.276448058833841,0.9718342485798723,5,1.0
0.9003680073971954,1.386882171652276,9,1.0
-1.0201552881292888,0.4133699590817757,9,0.0
-1.7206714311420719,0.09763593042918899,9,0.0
0.3296233466759688,-0.5613300672397196,3,0.0
-0.6452094677412455,-0.10061752705811339,9,0.0
-1.0760517063122863,-0.3430538724505672,9,0.0
0.2778677367912593,3.0970246547740463,9,1.0
2.3380025317442192,1.6825306177845862,5,1.0
0.9421393009870708,1.1154185417818665,3,1.0
0.64595981887973,1.3146398614537258,3,0.0
-0.31525062019310823,-0.1852715423230138,7,0.0
1.4021976891242913,0.7837092637300256,3,1.0
-0.7454399496089668,1.4231108094959055,7,1.0
0.9549017400567036,1.2040785008905408,3,1.0
0.6361481954411607,1.2036492370256444,7,1.0
1.410147557477129,0.20727518338066575,9,1.0
0.29149991025462274,0.8276687644516596,1,1.0
-0.5063327699500656,-1.7425563253755179,9,0.0
0.3760553187417155,0.9080405486694203,1,1.0
0.9822662707646124,0.8105809252320498,3,1.0
0.4386584686215071,0.31583534836159927,9,0.0
0.1357813572871435,1.3643971517779514,9,0.0
-0.5638124937657956,0.4472848737804812,3,0.0
1.5375256158066333,2.82288385344207,3,1.0
-0.5678696584800434,-0.584064938900498,9,0.0
0.7962821475107288,0.9937699801304302,1,0.0
-0.6866469510900525,1.1320519180576167,9,0.0
-0.20822302153878164,0.4538362823631856,3,0.0
-0.892580177723233,-1.6164961542590797,9,0.0
0.004382761837214977,2.0439269658795896,9,1.0
-2.228660189825596,0.9065001368765186,9,0.0
2.1065637078195554,2.374568409648182,10,1.0
-1.1360734775997343,0.3522215128811139,1,0.0
-0.34314603571415897,-1.8937226374510652,7,0.0
1.572201324170868,-0.1977082486392452,3,1.0
-1.1177256717912025,0.23991252839723007,1,0.0
0.370901991379329,0.38440948389272295,7,0.0
-0.40748683096968835,2.682454173743653,2,0.0
-0.43692843025162953,-0.38607362688862024,1,0.0
-0.6250744370332496,0.3405492086761689,9,0.0
2.0593408366864967,0.19519788380147773,9,1.0
1.3583398561470517,1.6457844802475061,9,1.0
-0.6848023835627564,-0.9338692109940638,10,0.0
-1.7520721760878257,1.4354148432376093,9,1.0
-0.3235032982796797,1.5890227382193265,1,0.0
1.606066747791469,-0.005151138134741995,5,1.0
1.0133631316990717,0.02622409835239825,3,1.0
1.5800266243684042,1.0566809823530168,5,1.0
1.3719614885347253,0.7953514937720642,9,1.0
1.3624873722248514,2.9979362276485846,9,1.0
-0.25276941913885875,0.5197904368531909,7,1.0
0.44601535423897476,0.8378825602124661,9,1.0
1.0277613329711774,2.3396594682235636,7,1.0
-0.23827395374015561,-1.5584228940776204,3,0.0
0.11950235942024266,-0.126733576759409,3,0.0
1.0463319080111557,1.469410036118681,3,1.0
-0.8906547968919047,-0.27212111232093217,1,0.0
1.2302966058778386,1.304161126299679,1,1.0
-0.11877649740756624,-0.031295535501695504,5,1.0
-0.37506154724826507,0.8112244904407266,3,0.0
1.9853896599949548,1.5011398750316456,9,1.0
1.0795814296382085,0.3671732993997107,3,0.0
1.1529178148841601,1.1481828700046375,7,1.0
-0.013561950489180592,1.1805382540475262,9,0.0
0.8541960747956082,1.9672435547991047,9,1.0
0.916272925075982,0.12379385794590914,1,1.0
-1.3689203638576326,1.0821680305969894,10,0.0
-1.6417206304143805,1.428617630754968,7,0.0
0.6412451254082494,-2.342386830792305,1,0.0
0.8547515758803085,-0.5435558732579863,3,0.0
0.10627262302753748,0.6246933413477579,3,1.0
0.6548069927992473,1.3987707337321025,3,1.0
0.8789365245133448,1.575796491116698,7,1.0
-0.46579231199751514,1.2945541594986172,7,1.0
2.4464830342670805,1.126875263342323,5,1.0
-1.0233200298369907,0.5478984727437375,1,0.0
-0.28800490168311843,-0.547532543077362,3,0.0
1.2420284648171962,1.0845556288918017,9,1.0
-0.6933030026368011,1.3365875218441736,1,0.0
-0.46002984540453323,-0.4497123401672212,7,0.0
1.3650358897475598,3.0452448053433616,9,1.0
-0.45375915253344645,-0.1551794003130164,1,0.0
1.0304701624920145,-0.45964022716436914,7,1.0
1.414038672997999,0.58071503727606,7,0.0
1.4078099421066712,2.236577763616296,9,1.0
0.5901736208417151,1.0573534790766204,3,1.0
-0.9983361075817476,0.4744498408910977,9,0.0
2.8627565484223663,0.1331337133822219,3,1.0
1.0360631032329546,-0.4853172540586624,1,0.0
0.3848579380730082,0.39778141035375375,3,0.0
1.2266666558922816,2.374444557590284,7,1.0
-0.02103875837331204,1.217073468585513,9,1.0
1.1001705092034382,0.1348613047926548,7,1.0
0.5885047631671789,0.7833684084040192,9,1.0
1.463365398351712,-0.2925731376363756,3,0.0
0.7642510107188154,0.4857567108160338,9,0.0
-0.05741200078542619,0.8518290421116963,7,1.0
0.597131843575779,1.0631650631780023,3,0.0
2.2458831793047414,1.489823101469077,9,0.0
-0.5330998587790243,0.7437264309373205,3,1.0
0.1353795971436048,2.2510762773926154,7,1.0
-0.8126784156758398,-0.6249418360607023,1,0.0
0.6017034433146482,1.1619092362924317,7,1.0
2.5767856998742595,2.8019860447569376,5,1.0
0.41729957197189615,1.5747987861627701,7,1.0
2.114849540161832,2.8816924997242226,3,1.0
0.928960334694135,0.4058886927287171,9,1.0
-1.2124520029563357,1.3249826970849696,9,0.0
1.5383944618979921,1.4552845242774015,5,1.0
-0.8895245435551382,1.0887386661699698,9,0.0
1.553322945652398,0.13032139502596252,3,1.0
1.918571980110528,0.855438395554465,7,1.0
-0.021886430278182854,0.8659222847356686,1,0.0
1.0367447249094246,-0.3844841393171714,9,1.0
1.6493711429945248,-0.7516390178102283,7,1.0
1.0064863064351692,-2.879655189161211,10,0.0
-0.4432371295377304,1.9627766256179213,9,1.0
0.01385453722082719,-1.458390222607275,3,0.0
0.6608097973944445,0.18425479289195773,9,0.0
0.2600506086715578,2.6135532072932715,7,1.0
0.7200150850708699,-0.4894026058569881,10,0.0
0.26141483738568794,-0.1565312245044599,7,1.0
0.7967055707389371,0.08996167165487823,7,1.0
0.14895202351447573,-1.6641545195885983,9,0.0
-1.3404969716600887,0.9284690615831732,7,1.0
1.635178297943596,1.1510676211041373,3,1.0
0.9466924756382296,0.696916994712056,7,0.0
-0.38524868402878976,-0.03463280101913367,9,0.0
-1.4673539642178914,1.2834291232439208,7,1.0
2.4104821201356925,0.3757051521419932,9,1.0
0.5349406295450211,-0.29731813517923117,9,0.0
0.130071498062587,0.8759693507906159,9,1.0
2.1354620655389605,1.1624067610173774,7,1.0
1.3091684619258022,0.49925778033256824,9,0.0
1.2051395831008782,-0.738787105004599,1,0.0
0.2846242222761996,-0.751557967673175,9,0.0
1.8258338710398463,-1.7475960751441773,9,0.0
0.9987370136078331,1.0148997142654606,3,1.0
1.4122058226206513,-0.7781581624573355,9,0.0
1.5978385847727394,0.5268875638999188,5,1.0
0.8563579825539667,1.350812279233193,3,1.0
0.5000394456340708,1.0036893869242163,3,0.0
-0.31910064878530314,0.648970448892105,7,0.0
-1.6435902950788637,-0.37946409445797713,1,0.0
0.3614300744945779,0.6663216529895036,10,0.0
3.432412035226413,1.3177265459083602,1,1.0
0.7317346395406878,0.20458561118764151,3,1.0
0.28556491954184093,0.9714030634323586,5,1.0
0.47730966640071903,-0.7145375154013665,1,0.0
-0.48033859844726123,1.1939635761720973,7,1.0
0.5837558895679344,0.008069879555702708,3,1.0
0.7560859164918057,2.2908690287569597,5,1.0
-1.169626509615835,-0.5660528236635112,7,0.0
-0.8837634786517048,0.34209455952584056,9,0.0
0.23372750003842555,-0.9451048215169863,9,0.0
0.25700530058973564,-1.3180609223276931,1,0.0
-1.3895230687969666,-0.12904827466074678,9,0.0
-0.18472297323219172,-0.9584172837565533,3,0.0
1.766399495014502,1.4314822161656782,9,1.0
-0.2572387589928107,0.5162692679595966,7,1.0
1.1553641768812755,0.7817395920342263,9,1.0
1.6230340249106772,-0.47883264658675784,10,0.0
2.3961035357533964,0.5122963147649601,5,1.0
0.6989929197303308,1.141482701662236,3,0.0
0.9316631777998126,0.7820632140526685,7,1.0
0.07017667860483345,-0.310637441462589,3,1.0
0.18462911117815964,-1.086683847867731,5,0.0
-0.004763721483458593,-0.9837983824531732,3,0.0
0.00019520763719327316,-0.7120672197187135,7,1.0
0.6052730911963465,1.0659746257313278,3,1.0
-0.214514212398984,1.1673809685548104,9,0.0
0.0712641439628096,-0.4365386768540404,3,0.0
-0.911977692363559,1.893118860569516,1,1.0
0.8897086667535095,0.7093570307586069,9,0.0
-0.3860256823101482,1.7252879183772003,7,1.0
0.9804887762163352,1.870894518114909,3,1.0
1.5151453053696353,0.4613863238441587,9,1.0
1.1596838359072008,0.30750084978138403,3,1.0
1.110634962503125,0.39808014482069576,5,1.0
2.309296693449026,0.757400950741687,5,1.0
-1.8766586941839931,-0.09713313264597924,3,0.0
1.1604437212111467,0.3963279320501022,7,1.0
3.0031722127657776,0.9127251740195086,7,1.0
0.26050594089482537,-0.044461500202627624,9,1.0
2.890228587820008,0.6391659020361052,3,1.0
0.798458545806097,2.2082112204168354,5,1.0
1.5525335576740322,0.7243387485913517,7,1.0
0.04897543215914359,1.0203351896920154,10,0.0
0.4445093564875114,0.9161451371075722,9,0.0
0.5675437465247397,3.9946381226949765,9,1.0
-1.1594044654058833,1.530521817499778,3,0.0
1.0031818384258302,0.08770386593776637,3,0.0
0.08226443475461212,-0.17841953576920336,9,0.0
0.8314931135431232,2.795807003480162,7,1.0
-0.1466607831706508,0.4740997435180987,3,1.0
-0.5058125978798084,-0.5415213159368955,9,0.0
0.7245988025340023,0.5034424373716349,3,1.0
-0.7546883464266843,0.7079466363470264,1,0.0
-0.5321851503876545,0.481194201701855,3,1.0
-0.7136325471088447,0.659526872111171,1,0.0
0.5906516881944375,1.1946131517900782,7,1.0
-0.42085514388627454,2.28255007777044,1,0.0
0.09869222902428951,-0.08811015967233037,3,0.0
1.9669589222572603,1.6322616014987765,3,1.0
-0.05525418463935815,0.7929762581923628,7,0.0
0.857878113539019,0.14577833066327317,7,1.0
-1.2429521187704993,-1.2604166172813267,1,0.0
2.771258341620902,1.620834082616502,7,1.0
0.798882440222817,0.6916758248329277,9,1.0
1.4062626938746035,2.0499042622068435,3,1.0
-0.27869254927871184,0.055955356877342544,3,0.0
1.0699634723026505,0.49946830479357235,7,0.0
1.6490568230871063,0.052008007765630304,9,1.0
0.9980168317982656,1.9457588792327405,7,1.0
0.4971752312458495,1.4543153491217533,3,1.0
1.681739739484006,0.7925102783478114,4,1.0
0.5579398019892705,1.0237728101548507,1,1.0
-0.7362568967551829,-0.3051716536330091,2,0.0
-0.7706994693406968,1.3367134177745565,7,1.0
1.7713672863087018,0.9575195666832966,3,1.0
-0.3800235992332852,-0.04753701710936076,1,1.0
1.3715788066739865,-1.026256590294732,7,0.0
1.3121872518974833,1.3181799175899718,1,1.0
1.0315077936479802,0.32973018401535426,3,1.0
-0.9807656100986089,-0.4122431736492386,5,0.0
2.065283151013529,2.1688560835578654,3,1.0
1.1764310576564905,0.687252442165148,5,1.0
1.0088048276627457,1.6113306561208756,3,0.0
-1.181713108933641,2.00132550129128,5,1.0
-0.1853774556163279,0.5011286165392169,7,0.0
1.7464834198846595,-0.3840168087187503,5,1.0
1.243347261552234,1.2951416469286117,7,1.0
1.2182448778994648,0.8979046934048267,3,1.0
2.570227035381193,-0.4556606053768617,3,1.0
-1.5444445706802727,-1.7700340421269778,9,0.0
-0.20490149160863186,1.3718556171703025,1,0.0
0.8696526788739911,0.8830388919512537,7,1.0
0.7884504226230915,2.5218720810850472,5,1.0
2.3449885683432017,2.1822992574365765,9,1.0
-1.698479413864355,0.6677194366660353,9,0.0
0.1858587620872026,0.19369390111321216,9,0.0
-0.6135008080808121,-0.11037058261805602,1,0.0
2.8828228229798447,-0.6826364110427041,3,0.0
2.0837129162884898,0.6771235642076698,7,1.0
-0.14480599166801436,-1.3148129810013776,3,0.0
2.1378164531168133,2.8365077314047173,6,1.0
1.5916426427017674,-0.26974792443479917,9,0.0
-0.5083320710963154,1.0182196781007151,1,0.0
-1.5417092202571743,1.1945256915817646,4,1.0
-0.49529782087457164,-1.7980159555080306,9,0.0
0.9450418969289349,2.40383437897298,3,1.0
1.2037122311421824,2.0058073056153196,10,1.0
1.0472706402756895,0.37924094590454416,1,1.0
0.5772245676573293,0.006884978955969999,9,0.0
0.4851741745730779,0.07743290660171243,3,1.0
0.7589408717045139,1.4430652797305328,9,1.0
-1.244646393221692,1.480087332929338,3,1.0
0.9459790794770873,3.1972053013580277,9,1.0
0.7653718870471893,-0.9411047039586039,9,0.0
-1.3237872028673388,0.16358045346609584,3,1.0
1.098535701107203,0.1669272062218623,7,1.0
-0.06231395441564447,-0.11789699577296343,10,0.0
0.07595533662634386,-0.9923937701778128,1,0.0
0.8957199494769984,-0.08740779086288963,9,1.0
1.3772672032562112,0.6995563401934165,3,1.0
-0.684427968321339,1.2523147526631,3,1.0
0.7849740763620627,0.22339499341030036,3,0.0
0.8062018489836112,-0.09424020932388522,1,1.0
0.10595146311228777,1.7202646610099195,3,0.0
-0.5093153649370575,-1.0097218515842996,7,0.0
-1.2091918860008648,0.19573877672567064,3,1.0
-1.2067848507791017,1.1790531925493963,10,0.0
0.581532886267966,1.1608650903896722,1,0.0
0.3740265452779233,0.9875133474576975,10,0.0
1.729527127023712,2.201615855925534,5,1.0
0.5912882175155356,0.05216672843865444,3,1.0
-0.5494653424599901,1.085817255703134,10,0.0
0.4458188507848767,0.0920072131062788,4,1.0
3.2324208727923254,-0.14504358846029053,7,1.0
2.9093579079190715,0.044172663256411004,3,1.0
1.5278757238535876,0.8575962954772968,1,1.0
-1.3599882571493593,1.1548492648334763,1,0.0
0.9635443416413286,3.1710107350146104,7,1.0
-0.5639902730722902,-1.0460009705951203,9,0.0
0.9080033171930184,-0.7887699881544459,2,0.0
0.1836402789516628,1.5303894599526173,3,1.0
-0.5562543744839074,-0.17750848390504276,9,0.0
-0.27214382238930024,0.993013788267201,3,1.0
1.013215100798014,2.44908143274193,3,1.0
0.5147088125172218,0.31229902349516286,9,0.0
-0.9044270277999722,0.8569374319422205,1,0.0
2.092378142550893,0.7987560956234427,3,1.0
-1.4720861117536264,-0.03522429471765265,7,1.0
0.3464960267060896,-0.8131092140086098,5,1.0
1.2916012390152094,-0.01582958323259889,1,0.0
0.2602143272388574,-1.0835590925238288,9,0.0
1.567482333960399,1.106236528642191,4,1.0
2.372900260952842,1.3577517630388152,7,1.0
2.174915885045545,1.8601151919240557,1,1.0
0.1412953772586192,0.037806592422109396,3,0.0
-0.9207735663739396,-0.4627419556922797,1,0.0
0.17321496295807948,-0.06583215300407419,5,1.0
1.5185179006115073,1.464101689527783,3,1.0
0.8889985396804702,2.4095174340302545,3,1.0
1.9776676044053327,1.9182661148639801,7,1.0
0.5939795144490363,0.5227040976824772,8,0.0
0.7831877130096352,1.2492041808507206,5,1.0
2.6145249593716353,0.7383050978984655,1,1.0
-1.4993793771510964,-0.7994150361317718,7,0.0
1.5298167532166957,1.5563448461755656,1,1.0
-1.721550970263519,-0.6491807934216229,7,0.0
0.5406638145086891,-0.810190026707717,7,0.0
0.8244005472016441,0.8296948458275507,5,1.0
0.6085750816026619,0.4624236368324557,3,1.0
0.10179744449180994,0.10788932220093572,7,1.0
0.5246662706847841,0.6004728394885156,1,1.0
1.6783064193313677,2.640925492630169,5,1.0
0.7234703495495495,0.2039319421270345,1,0.0
-0.8319154881594348,-2.9781250561893833,9,0.0
0.21368464525361686,1.0383244050294922,7,1.0
-1.2569620116194251,0.35870603208378016,10,0.0
-0.35207950214816436,0.050469368350532895,10,0.0
2.472418669607684,2.6491080724215723,9,1.0
0.5208931729512116,0.6177913037974262,5,1.0
0.6226082752372354,-0.8967136583174955,3,1.0
0.2900166410265981,0.06627533337234906,9,0.0
0.15250183099403714,-0.17667678702771883,4,1.0
0.5945899333135254,0.22756135913017392,9,0.0
1.4746797247985426,0.5919299407507866,9,1.0
1.076331335522359,0.04474345599137839,3,0.0
2.3433144542263973,1.4507115657515675,9,1.0
-0.026700494228549587,1.4435833575036388,5,1.0
0.9043324566379017,1.439816211550444,9,1.0
-0.5208512647650183,-1.1021273233070605,3,0.0
0.043884800811994945,1.1549416851247691,1,0.0
2.0378473049605486,-0.8511813114609355,9,1.0
-0.31080742819165363,0.3464295331332767,3,0.0
-0.41675241904416044,0.1993692825747905,2,0.0
-0.64588641488239,-0.1747196748084059,7,1.0
1.3801154473698913,1.5495676627860764,3,1.0
2.3920926867189856,-0.8166731350960341,7,1.0
1.0920355725958837,-1.6129818871406687,1,0.0
1.94389569983257,2.114829074524093,4,1.0
-1.7797866497800618,1.0626550638408894,1,1.0
0.22223934278862412,-0.39072442370763993,9,1.0
1.7408277635496807,2.188544484819258,7,1.0
1.211097000967176,-0.4751766861456148,9,1.0
1.3685371341954875,2.012707071711106,5,1.0
-0.13225481364191963,-1.438014567538716,4,0.0
-0.2771556943498723,1.774908921224427,7,1.0
0.9327474778155537,-0.3568881469008706,9,0.0
-0.8865395815851597,0.8465536561862058,1,0.0
1.7676856040909568,0.6843084646629382,10,0.0
-1.1638577282234317,0.40722961240710537,7,0.0
1.8520780553130423,2.002492693514506,7,1.0
0.8821962256301219,1.3215865988614948,8,0.0
-1.0197492458232054,-0.6841382736027565,9,0.0
1.2330461085084712,0.2922650468654494,3,1.0
0.6746011994714635,0.1903013452479273,5,1.0
1.0621634518141718,1.2283383674023935,5,1.0
2.0557814536611234,0.05192017959543318,1,0.0
0.15266587557388137,2.228831327432996,10,0.0
0.45028345264394654,-0.2876882033112426,1,0.0
1.9211734650083527,-1.003204882778716,9,0.0
-0.5877753853486116,0.22686337444092658,9,0.0
1.422012410196846,1.2158364470200764,4,1.0
0.7897076840333375,0.5436981496347846,1,0.0
2.238500318098705,1.4064393723346185,3,1.0
1.3603544736897433,-1.994208936778937,1,0.0
-0.4856296275726506,0.40944919148066544,8,0.0
1.7805542132582373,0.6645356548497439,9,0.0
-1.8166647654969905,0.3081095136020069,3,0.0
2.0269922242989367,-0.6984347741632893,9,1.0
-0.04088184959903617,0.3321967838099994,2,0.0
0.11000175720367456,-0.1420921876267922,7,1.0
-0.7864611858554207,1.0798247772010634,9,1.0
0.9794107040527779,1.0089694883646219,9,1.0
-0.8164349587128638,0.3987388470844288,9,0.0
1.2892545914439975,-0.39687549345759,4,1.0
-0.9409209564627974,1.9044408445631553,7,1.0
0.6870102615222652,0.5571096099011026,1,0.0
0.014917212354267965,-0.3218974665053692,7,0.0
0.9205087772754741,1.1889029827047173,9,1.0
0.8533581985493714,-1.711139284151765,3,0.0
0.1151169996324376,-0.292196742928545,1,0.0
1.1773452406444698,1.4323314862871857,7,0.0
1.7199417711809502,-1.3607599503160293,4,1.0
1.559411583371611,2.1965651455187385,9,1.0
0.6930669572289563,-0.5807241641705844,1,0.0
0.14806387491195225,0.9281582270647826,3,0.0
1.776280982556849,-1.0558597899793805,1,1.0
-0.6074502829923234,-0.4736843123791961,2,0.0
-0.12915673085330645,-0.08797123162481124,10,0.0
1.4485658851136076,2.4869330246151726,1,1.0
0.8620193733270369,0.2533654348183245,3,1.0
-0.2080332814694882,0.47457621126504157,9,0.0
1.6110450947006578,0.0596743020437116,9,1.0
-0.4337785148571922,0.33733740855397654,9,0.0
0.5244340830406653,-0.7442012347031555,3,1.0
1.2144137317356398,0.8385994662628786,7,1.0
1.2697400727810835,0.2736232660556155,1,0.0
-0.8717373790920339,-2.1472837525588333,9,0.0
1.3555911266793605,0.24014170489561515,2,0.0
0.5308007244488245,1.0552311585988878,9,1.0
-0.4891487057877396,0.3218690283342973,9,0.0
0.45267472108752904,2.4136847102077996,3,1.0
-0.7576382124386736,1.937863604880817,7,1.0
0.21261300553609308,1.8642369829949494,9,1.0
-1.4591181660087091,1.9199685844788108,9,0.0
-1.3432269138759678,1.3433284278050028,10,1.0
0.8959135563163054,0.3161777936414525,7,1.0
0.46714156367097404,-0.2662663107539347,9,0.0
2.361544194696809,2.026197109648529,3,1.0
-1.4716101270841928,-0.9558833357539578,1,0.0
-2.5166184284356454,0.30701567406552477,9,0.0
-0.7269849762399495,-1.2594599774711694,9,0.0
1.1226888963168677,0.476130740540172,9,1.0
1.723873979595493,0.7666080948964964,5,1.0
-0.0652378159862884,-0.17420967813387467,9,0.0
-0.7873782457943259,1.6023526783693431,3,1.0
0.8598451745523201,-0.9196207294613334,1,0.0
1.1860491441875982,1.565412888837934,9,1.0
-1.086009836412759,0.09333825813615346,7,0.0
2.725048143787419,1.985222124401089,4,1.0
-0.4173841046927437,-0.34489832976332696,3,0.0
0.23547250771351497,-0.10859123453691545,3,0.0
-0.34357765643923727,0.28121117559119013,10,0.0
0.6448355109947626,2.3622972287426935,9,1.0
